Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results
2279304,STARBUCKS COFFEE #236,STARBUCKS COFFEE,23045,Restaurant,Risk 2 (Medium),39 W DIVISION ST ,CHICAGO,IL,60610,2019-03-13T00:00:00,Canvass,Fail
2279292,EMECHE CAKERY & CAFE,EMECHE CAKERY & CAFE,2636563,,All,3453 S PRAIRIE AVE ,CHICAGO,IL,60616,2019-03-13T00:00:00,License,Not Ready
2279293,KITCHEN 17,KITCHEN 17,2529849,Restaurant,Risk 1 (High),3132 N BROADWAY ,CHICAGO,IL,60657,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279693,FLAGSHIP TAVERN & GRILL,FLAGSHIP TAVERN & GRILL,2231808,Restaurant,Risk 1 (High),1622 W BELMONT AVE ,CHICAGO,IL,60657,2019-03-13T00:00:00,Canvass,No Entry
2279297,PORETTA'S RESTAURANT,PORETTA'S RESTAURANT,43956,Restaurant,Risk 1 (High),3656 N CENTRAL AVE ,CHICAGO,IL,60634,2019-03-13T00:00:00,Canvass,Pass
2279288,LAWRENCE HALL YOUTH SERVICE,LAWRENCE HALL YOUTH SERVICE THERAPEUTIC SCHOOL,3024713,School,Risk 1 (High),4833 N FRANCISCO AVE ,CHICAGO,IL,60625,2019-03-13T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2279289,SYMPHONY OF BEVERLY,SYMPHONY OF BEVERLY,2447181,Long Term Care,Risk 1 (High),2940 W 87TH ST ,CHICAGO,IL,60652,2019-03-13T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2279286,BULL  DOG BAKERY II,BULL DOG  BAKERY II,2653041,Restaurant,Risk 2 (Medium),3207 N ELSTON AVE ,CHICAGO,IL,60618,2019-03-13T00:00:00,License,Pass w/ Conditions
2279285,STEM MAGNET ACADEMY,STEM MAGNET ACADEMY,2527657,School,Risk 1 (High),1522 W FILLMORE ,CHICAGO,IL,60607,2019-03-13T00:00:00,Canvass,Fail
2279284,ST. PROCOPIUS SCHOOL,ST. PROCOPIUS SCHOOL,2243639,School,Risk 2 (Medium),1625 S ALLPORT ST ,CHICAGO,IL,60608,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279282,EINSTEIN BAGELS/ DECOLORES,EINSTEIN BAGELS/ DECOLORES,2642005,Restaurant,Risk 3 (Low),5700 S CICERO AVE ,CHICAGO,IL,60638,2019-03-13T00:00:00,License Re-Inspection,Pass w/ Conditions
2279283,STARBUCKS COFFEE #2929,STARBUCKS COFFEE,1422751,Restaurant,Risk 2 (Medium),6075 N LINCOLN AVE ,CHICAGO,IL,60659,2019-03-13T00:00:00,Canvass,Fail
2279281,EINSTEIN BAGELS/ DECOLORES,EINSTEIN BAGELS/ DECOLORES,2642004,Restaurant,Risk 1 (High),5700 S CICERO AVE ,CHICAGO,IL,60638,2019-03-13T00:00:00,License Re-Inspection,Pass w/ Conditions
2279280,ABC LEARNING CENTER II,ABC LEARNING CENTER II,2511317,Daycare Above and Under 2 Years,Risk 1 (High),10230-10234 S HALSTED ST ,CHICAGO,IL,60628,2019-03-13T00:00:00,License,Pass
2279277,THE FUDGE POT,THE FUDGE POT,4169,Grocery Store,Risk 2 (Medium),1532 N WELLS ST ,CHICAGO,IL,60610,2019-03-12T00:00:00,Canvass,Fail
2279273,SPARTAN BROS.INC.,SPARTAN BROS,50496,Grocery Store,Risk 1 (High),7140 N HARLEM AVE ,CHICAGO,IL,60631,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279279,A-MI-THA RESTAURANT,A-MI-THA RESTAURANT,1143174,Restaurant,Risk 1 (High),6207 N MILWAUKEE AVE ,Chicago,IL,60646,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279275,SWANSON'S BEVERLY RITZ,SWANSON'S DELI &  BEVERLY RITZ CATERING,2510601,Restaurant,Risk 1 (High),2414 W 103RD ST ,CHICAGO,IL,60655,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279271,STREETERVILLE PIZZERIA & TAP,STREETERVILLE PIZZERIA & TAP,2220904,Restaurant,Risk 1 (High),355 E OHIO ST ,CHICAGO,IL,60611,2019-03-12T00:00:00,Canvass,Fail
2279276,"ASIAN CHOPSTICKS, INC","ASIAN CHOPSTICKS, INC",2363821,Restaurant,Risk 1 (High),28 E ROOSEVELT RD ,CHICAGO,IL,60605,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279267,D'AGOSTINOS PIZZA,D'AGOSTINOS PIZZA,2516916,Restaurant,Risk 1 (High),1351 W ADDISON ST ,CHICAGO,IL,60613,2019-03-12T00:00:00,Canvass,Fail
2279264,D'AGOSTINOS PIZZA,D'AGOSTINOS PIZZA,1948443,Restaurant,Risk 1 (High),1351 W ADDISON ST ,CHICAGO,IL,60613,2019-03-12T00:00:00,Canvass,Out of Business
2279269,m. henry  LLC,m. henry  LLC,1337596,,Risk 3 (Low),5707 N CLARK ST ,CHICAGO,IL,60660,2019-03-12T00:00:00,Canvass,Out of Business
2279263,CHARLY'S BURGERS,CHARLY'S BURGERS,2647154,Restaurant,Risk 2 (Medium),2320 N CICERO AVE ,CHICAGO,IL,60639,2019-03-12T00:00:00,License,Fail
2279272,A. P. DELI & GRILL VIII,A. P. DELI & GRILL VIII,2027214,Restaurant,Risk 1 (High),2415 W 79TH ST ,CHICAGO,IL,60652,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279266,Paleteria Reina De Sabores,Paleteria Reina De Sabores,2211553,MOBILE DESSERTS VENDOR,Risk 3 (Low),3015 W LAWRENCE AVE ,CHICAGO,IL,60625,2019-03-12T00:00:00,License,Pass
2279261,HOME BAKERY & FESTIVALS,HOME BAKERY & FESTIVALS,1492279,Special Event,Risk 1 (High),2910 N CENTRAL PARK AVE ,CHICAGO,IL,60618,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279259,KITSUNE,KITSUNE,2470577,Restaurant,Risk 1 (High),4229 N LINCOLN AVE ,CHICAGO,IL,60618,2019-03-12T00:00:00,Canvass,No Entry
2279262,BEAVERS COFFEE & DONUTS,BEAVERS COFFEE & DONUTS,2219965,Bakery,Risk 2 (Medium),131 N CLINTON ST ,CHICAGO,IL,60661,2019-03-12T00:00:00,Canvass,Fail
2279257,CHEESIE'S PUB & GRUB / SLICE OF CHEESIE'S,CHEESIE'S PUB & GRUB / SLICE OF CHEESIE'S,2575042,Restaurant,Risk 1 (High),958-964 W BELMONT AVE ,CHICAGO,IL,60657,2019-03-12T00:00:00,Canvass Re-Inspection,Fail
2279258,HARMONY PALACE,HARMONY PALACE,2636681,Grocery Store,Risk 2 (Medium),2402 S WENTWORTH AVE ,CHICAGO,IL,60616,2019-03-12T00:00:00,License,Pass
2279268,JAMAICA JERK VILLA,JAMAICA JERK VILLA,2008723,Restaurant,Risk 1 (High),737 W 79TH ST ,CHICAGO,IL,60620,2019-03-12T00:00:00,Complaint,Fail
2279253,BELLA! BACINO'S,BELLA! BACINO'S,2647136,Restaurant,Risk 1 (High),66 E WACKER PL ,CHICAGO,IL,60601,2019-03-12T00:00:00,License,Pass w/ Conditions
2279256,PEPE'S RESTAURANT,PEPE'S RESTAURANT,7056,Restaurant,Risk 1 (High),7026 W ARCHER AVE ,CHICAGO,IL,60638,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279251,GOGI NARA,GOGI NARA,2263063,Restaurant,Risk 1 (High),6240 N CALIFORNIA AVE ,CHICAGO,IL,60659,2019-03-12T00:00:00,Canvass,No Entry
2279252,BELLA! BACINO'S,BELLA! BACINO'S,2647137,Restaurant,Risk 3 (Low),66 E WACKER PL ,CHICAGO,IL,60601,2019-03-12T00:00:00,License,Pass w/ Conditions
2279250,GASLIGHT,GASLIGHT,2631126,Restaurant,Risk 1 (High),2448-2450 N CLARK ST ,CHICAGO,IL,60614,2019-03-12T00:00:00,License,Pass
2279249,GASLIGHT,GASLIGHT,2631125,Restaurant,Risk 1 (High),2448-2450 N CLARK ST ,CHICAGO,IL,60614,2019-03-12T00:00:00,License,Pass
2279270,GASLIGHT,GASLIGHT,2631124,Restaurant,Risk 1 (High),2448-2450 N CLARK ST ,CHICAGO,IL,60614,2019-03-12T00:00:00,License,Pass
2279248,VITO & NICKS INC.,VITO & NICKS,1122790,Restaurant,Risk 1 (High),8433-8435 S PULASKI RD ,CHICAGO,IL,60652,2019-03-12T00:00:00,Complaint,Pass
2279245,FREMONT BAR,FREMONT BAR,2631122,Restaurant,Risk 1 (High),15 W ILLINOIS ST ,CHICAGO,IL,60654,2019-03-12T00:00:00,License,Not Ready
2279278,PORRETTA'S RESTAURANT INC,PORRETTA'S BANQUETS,783,Restaurant,Risk 1 (High),3718 N CENTRAL AVE ,CHICAGO,IL,60634,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279247,IDOF FRESH MEDITERRANIAN,IDOF FRESH MEDITERRANIAN,2549860,Restaurant,Risk 1 (High),6558 N SHERIDAN RD ,CHICAGO,IL,60626,2019-03-12T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2279242,Paleteria Reina De Sabores,Paleteria Reina De Sabores,2083631,Restaurant,Risk 2 (Medium),3015 W LAWRENCE AVE ,CHICAGO,IL,60625,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279244,VEE-VEE'S AFRICAN RESTAURANT,VEE-VEE'S AFRICAN RESTAURANT,26898,Restaurant,Risk 1 (High),6232 N BROADWAY ,CHICAGO,IL,60660,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279243,WARM BELLY BAKERY,WARM BELLY BAKERY,2437541,Restaurant,Risk 2 (Medium),1140 W MONROE ST ,CHICAGO,IL,60607,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279240,AMARIND'S RESTAURANT,AMARIND'S RESTAURANT,1142567,Restaurant,Risk 1 (High),6822 W NORTH AVE ,CHICAGO,IL,60707,2019-03-12T00:00:00,Complaint Re-Inspection,Pass w/ Conditions
2279246,WINGSTOP,WINGSTOP,2278957,Restaurant,Risk 1 (High),3057-3059 N PULASKI RD ,CHICAGO,IL,60641,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279239,ST. JOHN FISHER,ST. JOHN FISHER,3076641,School,Risk 1 (High),10200 S WASHTENAW AVE ,CHICAGO,IL,60655,2019-03-12T00:00:00,Canvass,Fail
2279237,THAI SPOON AND SUSHI,THAI SPOON AND SUSHI,2517704,Restaurant,Risk 1 (High),601 S WABASH AVE ,CHICAGO,IL,60605,2019-03-12T00:00:00,Canvass,Out of Business
2279236,THAI SPOON AND SUSHI,THAI SPOON AND SUSHI,2646483,Restaurant,Risk 1 (High),601 S WABASH AVE ,CHICAGO,IL,60605,2019-03-12T00:00:00,License Re-Inspection,Pass w/ Conditions
2279231,GALIT,GALIT,2631036,Restaurant,Risk 1 (High),2427-2429 N LINCOLN AVE ,CHICAGO,IL,60614,2019-03-12T00:00:00,License,Fail
2279230,GALIT,GALIT,2631035,Restaurant,Risk 1 (High),2427-2429 N LINCOLN AVE ,CHICAGO,IL,60614,2019-03-12T00:00:00,License,Fail
2279234,WARM BELLY BAKERY,WARM BELLY BAKERY,2437540,Restaurant,Risk 2 (Medium),1148 W MONROE AVE ,CHICAGO,IL,60607,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279232,SHIRLEY RYAN ABILITY LAB,ARGO TEA,2510746,Restaurant,Risk 1 (High),355 E ERIE ST ,CHICAGO,IL,60611,2019-03-12T00:00:00,Canvass,Pass
2279233,"WHITE CASTLE SYSTEM, INC",WHITE CASTLE,28491,Restaurant,Risk 2 (Medium),7550 N HARLEM AVE ,CHICAGO,IL,60631,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2279229,BREAD BASKET,BREAD BASKET,2411583,Restaurant,Risk 1 (High),4725 W BELMONT AVE ,CHICAGO,IL,60641,2019-03-12T00:00:00,Canvass,Out of Business
2279235,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1044714,Restaurant,Risk 1 (High),1166 N STATE ST ,CHICAGO,IL,60610,2019-03-12T00:00:00,Canvass,Fail
2279228,"KEVIN GROCERY & LIQUOR, LTD.","KEVIN GROCERY & LIQUOR, LTD.",2363775,Grocery Store,Risk 3 (Low),2700 W 47TH ST ,CHICAGO,IL,60632,2019-03-12T00:00:00,Canvass,Out of Business
2279227,THAI SPOON AND SUSHI,THAI SPOON AND SUSHI,2517704,Restaurant,Risk 1 (High),601 S WABASH AVE ,CHICAGO,IL,60605,2019-03-12T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2279221,HILLTOP FAMILY RESTAURANT INC.,HILLTOP,2419423,Restaurant,Risk 1 (High),2800 W FOSTER AVE ,CHICAGO,IL,60625,2019-03-12T00:00:00,Canvass,Out of Business
2279222,OCEAN PRIME,OCEAN PRIME,2627385,Restaurant,Risk 1 (High),87 E WACKER DR FL 2,CHICAGO,IL,60601,2019-03-12T00:00:00,License,Pass
2279217,OCEAN PRIME,OCEAN PRIME,2627386,Restaurant,Risk 3 (Low),87 E WACKER DR FL 2,CHICAGO,IL,60601,2019-03-12T00:00:00,License,Pass
2279218,TBD,"KEVIN FOOD & LIQUOR, LLC",2637085,Grocery Store,Risk 3 (Low),2700 W 47TH ST ,CHICAGO,IL,60632,2019-03-12T00:00:00,License,Pass w/ Conditions
2279216,J & A ORIENTAL FOOD MART,J & A ORIENTAL FOOD MART,30859,Grocery Store,Risk 1 (High),5755 W FULLERTON AVE ,CHICAGO,IL,60639,2019-03-12T00:00:00,Canvass Re-Inspection,Pass
2279223,Mc DONALDS,Mc DONALDS,2002814,Restaurant,Risk 2 (Medium),8415 S PULASKI RD ,CHICAGO,IL,60652,2019-03-12T00:00:00,Canvass,Pass
2279211,THRESHOLD SCHOOL,THRESHOLD SCHOOL,2076658,School,Risk 1 (High),4219 N LINCOLN AVE ,CHICAGO,IL,60618,2019-03-12T00:00:00,Canvass,Pass
2279226,SHIRLEY RYAN ABILITY LAB,KITCHEN AND CAFE,2510745,Restaurant,Risk 1 (High),355 E ERIE ST ,CHICAGO,IL,60611,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2269208,RIOS DE SUDAMERICA,RIOS DE SUDAMERICA,1717608,Restaurant,Risk 1 (High),2010-2012 W ARMITAGE AVE ,CHICAGO,IL,60647,2019-03-12T00:00:00,Suspected Food Poisoning,No Entry
2269210,GO! GROCER,GO! GROCER,2464259,Grocery Store,Risk 3 (Low),3930 N PINE GROVE AVE ,CHICAGO,IL,60613,2019-03-12T00:00:00,Complaint Re-Inspection,Pass w/ Conditions
2269209,TBD,"KEVIN FOOD & LIQUOR, LLC",2637083,Grocery Store,Risk 3 (Low),2700 W 47TH ST ,CHICAGO,IL,60632,2019-03-12T00:00:00,License,Pass w/ Conditions
2279213,FAIRFIELD ACADEMY,FAIRFIELD ACADEMY,26701,School,Risk 1 (High),6201 S Fairfield (2732W) ,CHICAGO,IL,60629,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2269204,"BURGER R US, INC",BREAD BASKET,2652807,Restaurant,Risk 1 (High),4725 W BELMONT AVE ,CHICAGO,IL,60641,2019-03-12T00:00:00,License,Pass w/ Conditions
2279212,HILLTOP FAMILY RESTAURANT,HILLTOP FAMILY RESTAURANT,2652370,Restaurant,Risk 1 (High),2800 W FOSTER AVE ,CHICAGO,IL,60625,2019-03-12T00:00:00,License,Pass
2269205,ARAMARK EDUCATION SERVICES,BASIL CAMPUS SCHOOL,2647287,School,Risk 1 (High),1816 W GARFIELD BLVD ,CHICAGO,IL,60609,2019-03-12T00:00:00,License,Pass
2269203,DUNKIN DONUTS,DUNKIN DONUTS,40530,Restaurant,Risk 2 (Medium),7156 N HARLEM AVE ,CHICAGO,IL,60631,2019-03-12T00:00:00,Canvass,Fail
2269199,WINESTYLES,WINESTYLES,2632295,Restaurant,Risk 2 (Medium),6182 N NORTHWEST HWY ,CHICAGO,IL,60631,2019-03-12T00:00:00,License,Not Ready
2269202,REBEL AND RYE TAVERN,REBEL AND RYE TAVERN,2601787,TAVERN,Risk 3 (Low),726 W GRAND AVE ,CHICAGO,IL,60654,2019-03-12T00:00:00,License,Pass
2269198,WINESTYLES,WINESTYLES,2632295,Restaurant,Risk 2 (Medium),6182 N NORTHWEST HWY ,CHICAGO,IL,60631,2019-03-12T00:00:00,License,Not Ready
2269201,BIRCHWOOD PLAZA INC,BIRCHWOOD PLAZA,2204244,Long Term Care,Risk 1 (High),1426 W BIRCHWOOD AVE ,CHICAGO,IL,60626,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2269197,WINESTYLES,WINESTYLES,2632296,Restaurant,Risk 2 (Medium),6182 N NORTHWEST HWY ,CHICAGO,IL,60631,2019-03-12T00:00:00,License,Not Ready
2279215,MOON FOOD MARKET,MOON FOOD MARKET,2652870,Grocery Store,Risk 3 (Low),519 E 79TH ST ,CHICAGO,IL,60619,2019-03-12T00:00:00,License,Fail
2269195,ARAMARK EDUCATION SERVICES,CICS WRIGHTWOOD CAMPUS,2647297,School,Risk 1 (High),8130 S CALIFORNIA AVE ,CHICAGO,IL,60652,2019-03-12T00:00:00,License,Fail
2269193,Norwood Park Elementary School,Norwood Park Elementary School,24711,School,Risk 1 (High),5900 N Nina (7200W) ,CHICAGO,IL,60631,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2269186,KAATHIS,KAATHIS,2652664,Restaurant,Risk 1 (High),2273 N LINCOLN AVE ,CHICAGO,IL,60614,2019-03-12T00:00:00,License,Fail
2269192,HB HOME BISTRO,HB HOME BISTRO,2340636,Restaurant,Risk 1 (High),3404 N HALSTED ST ,CHICAGO,IL,60657,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2269191,MI LINDA COSTA CHICA INC.,MI LINDA COSTA CHICA,2652683,Restaurant,Risk 1 (High),5344 W FULLERTON AVE ,CHICAGO,IL,60639,2019-03-12T00:00:00,License,Fail
2269207,HUBBLE HOOKAH,HUBBLE HOOKAH,1816306,Restaurant,Risk 1 (High),3308 N HARLEM AVE ,CHICAGO,IL,60634,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2269185,RHAPSODY,RHAPSODY,2630959,Restaurant,Risk 3 (Low),1002 W ARGYLE ST ,CHICAGO,IL,60640,2019-03-12T00:00:00,License Re-Inspection,Pass
2269189,ARAMARK EDUCATION SERVICES,WASHINGTON PARK (NORTH),2646462,CHARTER SCHOOL,Risk 1 (High),110 E 61ST ST ,CHICAGO,IL,60637,2019-03-12T00:00:00,License Re-Inspection,Pass
2269188,CMM FOOD SERVICES,CMM FOOD SERVICES@DALEY COLLEGE CAFETERIA,2621281,Restaurant,Risk 1 (High),7500 S PULASKI RD ,CHICAGO,IL,60652,2019-03-12T00:00:00,Canvass Re-Inspection,Pass
2269187,AZTEC DAVE'S FOOD TRUCK,AZTEC DAVE'S FOOD TRUCK,2555660,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST ,CHICAGO,IL,60608,2019-03-12T00:00:00,License Re-Inspection,Pass w/ Conditions
2269183,TAQUERIA EL DURANGO,TAQURIA EL DURANGO,2589272,Restaurant,Risk 1 (High),5344 W FULLERTON AVE ,CHICAGO,IL,60639,2019-03-12T00:00:00,Canvass,Out of Business
2269182,GORDO'S TAMALES,GORDO'S TAMALES,2647110,Mobile Prepared Food Vendor,Risk 3 (Low),2811 W 55TH ST ,CHICAGO,IL,60632,2019-03-12T00:00:00,License,Pass
2269184,AZTEC DAVES FOOD TRUCK,AZTEC DAVES FOOD TRUCK,2271575,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST ,CHICAGO,IL,60608,2019-03-12T00:00:00,License Re-Inspection,Pass w/ Conditions
2269181,TACO BELL #30404,TACO BELL,2320371,Restaurant,Risk 1 (High),500 W MADISON ,CHICAGO,IL,60661,2019-03-12T00:00:00,Canvass Re-Inspection,Pass
2269178,HILLTOP FAMILY RESTAURANT INC.,HILLTOP,2419423,Restaurant,Risk 1 (High),2800 W FOSTER AVE ,CHICAGO,IL,60625,2019-03-12T00:00:00,Canvass Re-Inspection,Pass
2269179,EPPLES RESTAURANT,EPPLES RESTAURANT,1694688,Restaurant,Risk 1 (High),554 W ROOSEVELT RD ,CHICAGO,IL,60607,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2269177,STEPHEN DECATUR ELEMENTARY SCHOOL,STEPHEN  DECATUR  SCHOOL,29031,School,Risk 1 (High),7030 N Sacramento AVE ,CHICAGO,IL,60645,2019-03-12T00:00:00,Canvass,Pass w/ Conditions
2269172,RESERVOIR,RESERVOIR,1979845,Restaurant,Risk 1 (High),844 W MONTROSE AVE ,CHICAGO,IL,60613,2019-03-11T00:00:00,Canvass,No Entry
2269173,BRIGHTER MINDS ACADEMY CORP.,BRIGHTER MINDS ACADEMY,2529016,Children's Services Facility,Risk 1 (High),4909 N PULASKI RD ,CHICAGO,IL,60630,2019-03-11T00:00:00,License,Fail
2269171,LOVING HEART,LOVING HEART,2284574,Restaurant,Risk 1 (High),838 W MONTROSE AVE ,CHICAGO,IL,60613,2019-03-11T00:00:00,Canvass,Pass w/ Conditions
2269168,ROSATI'S PIZZA,ROSATI'S PIZZA,2464327,Restaurant,Risk 1 (High),3150 W 111TH ST ,CHICAGO,IL,60655,2019-03-11T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2269170,Ethiopian Diamond II Restaurant Inc.,ETHIOPIAN DIAMOND II RESTAURANT,1986871,Restaurant,Risk 1 (High),7537-7539 N Clark ST ,CHICAGO,IL,60626,2019-03-11T00:00:00,Canvass,Fail
2269169,"VEGETARIAN EXPRESS, INC.",VEGETARIAN EXPRESS JUICE BAR,2113649,Restaurant,Risk 1 (High),3109 N HALSTED ST ,CHICAGO,IL,60657,2019-03-11T00:00:00,Canvass,Pass w/ Conditions
2269167,THE DUCK INN,THE DUCK INN,2254274,Restaurant,Risk 1 (High),2701 S ELEANOR ST ,CHICAGO,IL,60608,2019-03-11T00:00:00,Canvass,Pass w/ Conditions
2269166,EL CARRITO,EL CARRITO,2379489,Restaurant,Risk 1 (High),6019-6023 N LINCOLN AVE ,CHICAGO,IL,60659,2019-03-11T00:00:00,Canvass,Pass w/ Conditions
2269165,SYMPHONY OF BEVERLY,SYMPHONY OF BEVERLY,2447181,Long Term Care,Risk 1 (High),2940 W 87TH ST ,CHICAGO,IL,60652,2019-03-11T00:00:00,Canvass Re-Inspection,Fail
2269162,Jimmy Johns,Jimmy Johns,1898470,Restaurant,Risk 2 (Medium),51 W DIVISION ST ,CHICAGO,IL,60610,2019-03-08T00:00:00,Canvass Re-Inspection,Pass
2269161,"WENDY'S PROPERTIES, LLC.",WENDY'S,2405953,Restaurant,Risk 1 (High),4901 W NORTH AVE ,CHICAGO,IL,60639,2019-03-08T00:00:00,Canvass,Pass
2269160,PANDA EXPRESS,PANDA EXPRESS,2125299,Restaurant,Risk 1 (High),515 S STATE ST ,CHICAGO,IL,60605,2019-03-08T00:00:00,Canvass,Pass
2269157,CLARKES ROGERS PARK,CLARKE'S ROGERS PARK,2458546,Restaurant,Risk 1 (High),6431 N SHERIDAN RD ,CHICAGO,IL,60626,2019-03-08T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2269156,HAROLDS CHICKEN,HAROLDS CHICKEN,2647734,Restaurant,Risk 2 (Medium),9151 S Ashland AVE ,CHICAGO,IL,60620,2019-03-08T00:00:00,License,Pass
2269154,PASTEUR OF CHICAGO,PASTEUR,2068942,Restaurant,Risk 1 (High),5523-5525 N BROADWAY ,CHICAGO,IL,60640,2019-03-08T00:00:00,Canvass,No Entry
2269153,"HOUSE OF KIDDS CHILD CARE & LEARNING CENTER, INC","HOUSE OF KIDDS CHILD CARE & LEARNING CENTER, INC",2483301,Children's Services Facility,Risk 1 (High),3800-3804 W 84TH ST ,CHICAGO,IL,60652,2019-03-08T00:00:00,License Re-Inspection,Pass
2269149,LM CATERING,LM CATERING,2458452,Catering,Risk 1 (High),1932 W LAKE ST ,CHICAGO,IL,60612,2019-03-08T00:00:00,Canvass,Pass w/ Conditions
2269152,DON FRESCO,DON FRESCO,2411114,Restaurant,Risk 1 (High),520 W HARRISON ST ,CHICAGO,IL,60607,2019-03-08T00:00:00,Complaint Re-Inspection,Pass
2269151,BITES ASIAN TAPAS & SUSHI,BITES ASIAN TAPAS & SUSHI,1883543,Restaurant,Risk 1 (High),3313 N CLARK ST ,CHICAGO,IL,60657,2019-03-08T00:00:00,Canvass,Fail
2269148,CAFE TOLA #5,CAFE TOLA,2641997,Restaurant,Risk 1 (High),600 N LA SALLE DR ,CHICAGO,IL,60654,2019-03-08T00:00:00,License,Pass w/ Conditions
2269147,TACO BELL #30404,TACO BELL,2320371,Restaurant,Risk 1 (High),500 W MADISON ,CHICAGO,IL,60661,2019-03-08T00:00:00,Canvass,Fail
2269150,ANDIES RESTAURANT,ANDIES RESTAURANT,84375,Restaurant,Risk 1 (High),5253 N CLARK ST ,CHICAGO,IL,60640,2019-03-08T00:00:00,Canvass,Pass w/ Conditions
2269146,THREE LEGGED TACOS,THREE LEGGED TACOS,2636550,Catering,Risk 1 (High),7210 N CALIFORNIA AVE ,CHICAGO,IL,60645,2019-03-08T00:00:00,License,Pass w/ Conditions
2269144,"EASY SNACK, INC.",EASY SNACK,2646957,Grocery Store,Risk 2 (Medium),4739 W NORTH AVE ,CHICAGO,IL,60639,2019-03-08T00:00:00,License,Fail
2269145,SUPERMERCADO RIVERA INC.,SUPERMERCADO RIVERA,2245326,Grocery Store,Risk 1 (High),4334-4338 W 51ST ST ,CHICAGO,IL,60632,2019-03-08T00:00:00,Complaint Re-Inspection,Pass w/ Conditions
2269143,Chipotle Mexican Grill,Chipotle Mexican Grill,1404354,Restaurant,Risk 1 (High),6600 N SHERIDAN RD ,CHICAGO,IL,60626,2019-03-08T00:00:00,Canvass,Fail
2269141,STAR OF SIAM INC,STAR OF SIAM,4190,Restaurant,Risk 1 (High),11 E ILLINOIS ST ,CHICAGO,IL,60611,2019-03-08T00:00:00,Canvass,Fail
2269140,GIORGINOS PIZZA,GEORGINOS PIZZA,2137941,Restaurant,Risk 1 (High),5723 W 63RD ST ,CHICAGO,IL,60638,2019-03-08T00:00:00,Canvass,Pass w/ Conditions
2015569,ORIENTAL CHEF,ORIENTAL CHEF,76943,Restaurant,Risk 1 (High),901 W 87TH ST ,CHICAGO,IL,60620,2019-03-08T00:00:00,Canvass Re-Inspection,No Entry
2269142,A.N.K. MARKET INC,A.N.K. MARKET,2647711,Grocery Store,Risk 3 (Low),220 N HOMAN AVE ,CHICAGO,IL,60624,2019-03-08T00:00:00,License,Pass
2269139,"YNK FOOD MART, INC.",YNK FOOD MART,2506983,Grocery Store,Risk 3 (Low),220 N HOMAN AVE ,CHICAGO,IL,60624,2019-03-08T00:00:00,Canvass,Out of Business
2269138,ACERO ROBERTO CLEMENTE ELEMENTARY SCHOOL,ACERO ROBERTO CLEMENTE ELEMENTARY SCHOOL,3708845,School,Risk 1 (High),2050 N NATCHEZ AVE ,CHICAGO,IL,60707,2019-03-08T00:00:00,Canvass Re-Inspection,Pass
2269137,SUBWAY,SUBWAY,2049907,Restaurant,Risk 1 (High),3154 W 103RD ST ,CHICAGO,IL,60655,2019-03-08T00:00:00,Canvass,Pass w/ Conditions
2269136,CIPRIANI'S PIZZA,CIPRIANI'S PIZZA,31749,Restaurant,Risk 1 (High),5840 W 63RD ST ,CHICAGO,IL,60638,2019-03-08T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2269135,TEXAS DE BRAZIL,TEXAS DE BRAZIL,2379985,Restaurant,Risk 1 (High),210 E ILLINOIS ST ,CHICAGO,IL,60611,2019-03-08T00:00:00,Canvass,Pass
